Product_ID,Product_Name,SKU_Code,Batch_Number,Manufacture_Date,Expiry_Date,Quantity_Available,Unit_Weight (kg),Unit_Volume (L),Fragile_Flag,Temp_Sensitive_Flag
IMM-1229-B92-384,VeeMune-L,SKU-1229,B92,2025-03-03,2025-12-28,92,1.0,0.6,0,1
ANT-1230-B80-789,VeeCef Injection 1gm,SKU-1230,B80,2022-11-25,2024-01-19,88,3.0,1.5,1,1
DIG-1231-B36-185,VeeLac Bolus,SKU-1231,B36,2024-03-25,2025-07-18,156,1.2,0.7,0,0
TOP-1232-B55-854,VeeTherm Gel,SKU-1232,B55,2024-10-07,2026-05-30,194,1.8,1.0,1,0
DIG-1233-B66-185,VeeLac Bolus,SKU-1233,B66,2025-03-21,2026-07-14,199,1.2,0.7,0,0
ANT-1234-B86-295,VeeOxy-4000,SKU-1234,B86,2024-02-04,2025-03-30,138,2.8,1.4,1,1
IMM-1235-B72-384,VeeMune-L,SKU-1235,B72,2022-12-09,2023-10-05,99,1.0,0.6,0,1
ANT-1236-B86-789,VeeCef Injection 1gm,SKU-1236,B86,2023-06-22,2024-08-15,95,3.0,1.5,1,1
VIT-1237-B42-285,VeeVit-L Oral,SKU-1237,B42,2024-04-16,2025-04-11,62,0.5,0.3,0,0
ANT-1238-B29-789,VeeCef Injection 1gm,SKU-1238,B29,2023-02-08,2024-04-03,147,3.0,1.5,1,1
VIT-1239-B16-285,VeeVit-L Oral,SKU-1239,B16,2023-10-15,2024-10-09,141,0.5,0.3,0,0
ANT-1240-B28-295,VeeOxy-4000,SKU-1240,B28,2024-01-20,2025-03-15,195,2.8,1.4,1,1
ANT-1241-B29-295,VeeOxy-4000,SKU-1241,B29,2023-06-24,2024-08-17,159,2.8,1.4,1,1
DEW-1242-B87-795,VeeWormex Plus,SKU-1242,B87,2023-02-08,2025-01-28,94,0.6,0.25,0,0
ANT-1243-B89-295,VeeOxy-4000,SKU-1243,B89,2022-12-23,2024-02-16,84,2.8,1.4,1,1
TOP-1244-B42-854,VeeTherm Gel,SKU-1244,B42,2022-10-09,2024-05-31,166,1.8,1.0,1,0
SUP-1245-B74-434,VeeCal-D Pet,SKU-1245,B74,2023-03-17,2024-09-07,91,2.5,1.2,0,0
VIT-1246-B19-285,VeeVit-L Oral,SKU-1246,B19,2025-02-15,2026-02-10,50,0.5,0.3,0,0
SUP-1247-B68-434,VeeCal-D Pet,SKU-1247,B68,2023-03-16,2024-09-06,164,2.5,1.2,0,0
VIT-1248-B50-285,VeeVit-L Oral,SKU-1248,B50,2024-01-17,2025-01-11,104,0.5,0.3,0,0
IMM-1249-B43-384,VeeMune-L,SKU-1249,B43,2024-12-09,2025-10-05,167,1.0,0.6,0,1
ANT-1250-B12-789,VeeCef Injection 1gm,SKU-1250,B12,2025-06-18,2026-08-12,145,3.0,1.5,1,1
ANT-1251-B98-789,VeeCef Injection 1gm,SKU-1251,B98,2023-06-10,2024-08-03,81,3.0,1.5,1,1
SUP-1252-B95-434,VeeCal-D Pet,SKU-1252,B95,2023-09-24,2025-03-17,199,2.5,1.2,0,0
DEW-1253-B76-795,VeeWormex Plus,SKU-1253,B76,2023-10-06,2025-09-25,182,0.6,0.25,0,0
DEW-1254-B90-795,VeeWormex Plus,SKU-1254,B90,2023-10-04,2025-09-23,166,0.6,0.25,0,0
DIG-1255-B26-185,VeeLac Bolus,SKU-1255,B26,2024-03-30,2025-07-23,167,1.2,0.7,0,0
DIG-1256-B30-185,VeeLac Bolus,SKU-1256,B30,2023-08-17,2024-12-09,133,1.2,0.7,0,0
DEW-1257-B12-795,VeeWormex Plus,SKU-1257,B12,2023-04-16,2025-04-05,69,0.6,0.25,0,0
VIT-1258-B45-285,VeeVit-L Oral,SKU-1258,B45,2025-03-15,2026-03-10,124,0.5,0.3,0,0
SUP-1259-B48-434,VeeCal-D Pet,SKU-1259,B48,2023-07-29,2025-01-19,147,2.5,1.2,0,0
ANT-1260-B91-789,VeeCef Injection 1gm,SKU-1260,B91,2022-11-23,2024-01-17,132,3.0,1.5,1,1
DEW-1261-B94-795,VeeWormex Plus,SKU-1261,B94,2025-03-27,2027-03-17,92,0.6,0.25,0,0
VIT-1262-B79-285,VeeVit-L Oral,SKU-1262,B79,2023-04-05,2024-03-30,176,0.5,0.3,0,0
SUP-1263-B91-434,VeeCal-D Pet,SKU-1263,B91,2022-10-06,2024-03-29,183,2.5,1.2,0,0
DIG-1264-B42-185,VeeLac Bolus,SKU-1264,B42,2023-11-26,2025-03-20,74,1.2,0.7,0,0
ANT-1265-B53-295,VeeOxy-4000,SKU-1265,B53,2023-05-28,2024-07-21,149,2.8,1.4,1,1
ANT-1266-B28-295,VeeOxy-4000,SKU-1266,B28,2025-05-28,2026-07-22,179,2.8,1.4,1,1
DEW-1267-B87-795,VeeWormex Plus,SKU-1267,B87,2025-02-01,2027-01-22,195,0.6,0.25,0,0
ANT-1268-B94-295,VeeOxy-4000,SKU-1268,B94,2023-06-16,2024-08-09,173,2.8,1.4,1,1
DEW-1269-B51-795,VeeWormex Plus,SKU-1269,B51,2023-07-05,2025-06-24,127,0.6,0.25,0,0
ANT-1270-B44-789,VeeCef Injection 1gm,SKU-1270,B44,2024-11-27,2026-01-21,117,3.0,1.5,1,1
DEW-1271-B67-795,VeeWormex Plus,SKU-1271,B67,2022-10-28,2024-10-17,78,0.6,0.25,0,0
DEW-1272-B94-795,VeeWormex Plus,SKU-1272,B94,2023-07-10,2025-06-29,187,0.6,0.25,0,0
VIT-1273-B50-285,VeeVit-L Oral,SKU-1273,B50,2022-11-28,2023-11-23,54,0.5,0.3,0,0
DIG-1274-B49-185,VeeLac Bolus,SKU-1274,B49,2024-06-23,2025-10-16,188,1.2,0.7,0,0
DIG-1275-B49-185,VeeLac Bolus,SKU-1275,B49,2023-08-04,2024-11-26,121,1.2,0.7,0,0
DEW-1276-B71-795,VeeWormex Plus,SKU-1276,B71,2025-04-02,2027-03-23,172,0.6,0.25,0,0
ANT-1277-B81-789,VeeCef Injection 1gm,SKU-1277,B81,2024-04-14,2025-06-08,63,3.0,1.5,1,1
IMM-1278-B39-384,VeeMune-L,SKU-1278,B39,2023-06-24,2024-04-19,61,1.0,0.6,0,1
SUP-1279-B98-434,VeeCal-D Pet,SKU-1279,B98,2022-09-06,2024-02-28,169,2.5,1.2,0,0
DEW-1280-B57-795,VeeWormex Plus,SKU-1280,B57,2024-01-18,2026-01-07,73,0.6,0.25,0,0
TOP-1281-B92-854,VeeTherm Gel,SKU-1281,B92,2024-07-21,2026-03-13,101,1.8,1.0,1,0
IMM-1282-B39-384,VeeMune-L,SKU-1282,B39,2024-01-02,2024-10-28,107,1.0,0.6,0,1
IMM-1283-B42-384,VeeMune-L,SKU-1283,B42,2023-12-29,2024-10-24,113,1.0,0.6,0,1
IMM-1284-B11-384,VeeMune-L,SKU-1284,B11,2023-02-08,2023-12-05,161,1.0,0.6,0,1
DEW-1285-B82-795,VeeWormex Plus,SKU-1285,B82,2025-02-17,2027-02-07,144,0.6,0.25,0,0
TOP-1286-B58-854,VeeTherm Gel,SKU-1286,B58,2023-11-02,2025-06-24,55,1.8,1.0,1,0
IMM-1287-B35-384,VeeMune-L,SKU-1287,B35,2024-07-06,2025-05-02,161,1.0,0.6,0,1
VIT-1288-B67-285,VeeVit-L Oral,SKU-1288,B67,2023-09-02,2024-08-27,64,0.5,0.3,0,0
TOP-1289-B88-854,VeeTherm Gel,SKU-1289,B88,2024-12-20,2026-08-12,168,1.8,1.0,1,0
ANT-1290-B26-295,VeeOxy-4000,SKU-1290,B26,2023-07-11,2024-09-03,169,2.8,1.4,1,1
TOP-1291-B28-854,VeeTherm Gel,SKU-1291,B28,2022-10-27,2024-06-18,118,1.8,1.0,1,0
DIG-1292-B40-185,VeeLac Bolus,SKU-1292,B40,2023-10-15,2025-02-06,83,1.2,0.7,0,0
DEW-1293-B85-795,VeeWormex Plus,SKU-1293,B85,2023-04-29,2025-04-18,131,0.6,0.25,0,0
ANT-1294-B29-295,VeeOxy-4000,SKU-1294,B29,2024-07-07,2025-08-31,110,2.8,1.4,1,1
IMM-1295-B22-384,VeeMune-L,SKU-1295,B22,2024-09-23,2025-07-20,111,1.0,0.6,0,1
IMM-1296-B29-384,VeeMune-L,SKU-1296,B29,2022-12-31,2023-10-27,162,1.0,0.6,0,1
ANT-1297-B42-295,VeeOxy-4000,SKU-1297,B42,2022-07-26,2023-09-19,58,2.8,1.4,1,1
DEW-1298-B92-795,VeeWormex Plus,SKU-1298,B92,2024-11-08,2026-10-29,135,0.6,0.25,0,0
DEW-1299-B84-795,VeeWormex Plus,SKU-1299,B84,2024-06-19,2026-06-09,173,0.6,0.25,0,0
DIG-1300-B91-185,VeeLac Bolus,SKU-1300,B91,2022-07-13,2023-11-05,142,1.2,0.7,0,0
ANT-1301-B68-789,VeeCef Injection 1gm,SKU-1301,B68,2023-05-11,2024-07-04,162,3.0,1.5,1,1
IMM-1302-B11-384,VeeMune-L,SKU-1302,B11,2023-01-29,2023-11-25,67,1.0,0.6,0,1
TOP-1303-B58-854,VeeTherm Gel,SKU-1303,B58,2024-10-27,2026-06-19,107,1.8,1.0,1,0
VIT-1304-B34-285,VeeVit-L Oral,SKU-1304,B34,2024-06-14,2025-06-09,160,0.5,0.3,0,0
SUP-1305-B93-434,VeeCal-D Pet,SKU-1305,B93,2023-08-28,2025-02-18,113,2.5,1.2,0,0
IMM-1306-B47-384,VeeMune-L,SKU-1306,B47,2022-09-07,2023-07-04,81,1.0,0.6,0,1
ANT-1307-B35-295,VeeOxy-4000,SKU-1307,B35,2025-05-12,2026-07-06,70,2.8,1.4,1,1
IMM-1308-B63-384,VeeMune-L,SKU-1308,B63,2022-12-22,2023-10-18,51,1.0,0.6,0,1
ANT-1309-B56-789,VeeCef Injection 1gm,SKU-1309,B56,2024-09-07,2025-11-01,176,3.0,1.5,1,1
ANT-1310-B48-789,VeeCef Injection 1gm,SKU-1310,B48,2023-08-03,2024-09-26,200,3.0,1.5,1,1
DEW-1311-B10-795,VeeWormex Plus,SKU-1311,B10,2023-10-30,2025-10-19,154,0.6,0.25,0,0
SUP-1312-B79-434,VeeCal-D Pet,SKU-1312,B79,2024-08-18,2026-02-09,130,2.5,1.2,0,0
ANT-1313-B57-295,VeeOxy-4000,SKU-1313,B57,2023-06-09,2024-08-02,139,2.8,1.4,1,1
VIT-1314-B37-285,VeeVit-L Oral,SKU-1314,B37,2024-10-19,2025-10-14,99,0.5,0.3,0,0
TOP-1315-B97-854,VeeTherm Gel,SKU-1315,B97,2025-03-18,2026-11-08,72,1.8,1.0,1,0
IMM-1316-B71-384,VeeMune-L,SKU-1316,B71,2022-09-17,2023-07-14,170,1.0,0.6,0,1
ANT-1317-B19-295,VeeOxy-4000,SKU-1317,B19,2024-11-09,2026-01-03,115,2.8,1.4,1,1
TOP-1318-B96-854,VeeTherm Gel,SKU-1318,B96,2022-10-08,2024-05-30,102,1.8,1.0,1,0
SUP-1319-B62-434,VeeCal-D Pet,SKU-1319,B62,2023-05-05,2024-10-26,60,2.5,1.2,0,0
SUP-1320-B72-434,VeeCal-D Pet,SKU-1320,B72,2025-05-15,2026-11-06,136,2.5,1.2,0,0
IMM-1321-B92-384,VeeMune-L,SKU-1321,B92,2025-05-18,2026-03-14,125,1.0,0.6,0,1
ANT-1322-B17-789,VeeCef Injection 1gm,SKU-1322,B17,2024-02-28,2025-04-23,131,3.0,1.5,1,1
DEW-1323-B22-795,VeeWormex Plus,SKU-1323,B22,2023-10-17,2025-10-06,50,0.6,0.25,0,0
SUP-1324-B43-434,VeeCal-D Pet,SKU-1324,B43,2023-12-12,2025-06-04,114,2.5,1.2,0,0
DIG-1325-B83-185,VeeLac Bolus,SKU-1325,B83,2025-05-03,2026-08-26,163,1.2,0.7,0,0
SUP-1326-B31-434,VeeCal-D Pet,SKU-1326,B31,2024-09-28,2026-03-22,154,2.5,1.2,0,0
IMM-1327-B80-384,VeeMune-L,SKU-1327,B80,2024-01-24,2024-11-19,172,1.0,0.6,0,1
DEW-1328-B74-795,VeeWormex Plus,SKU-1328,B74,2023-06-09,2025-05-29,185,0.6,0.25,0,0
DIG-1329-B92-185,VeeLac Bolus,SKU-1329,B92,2023-05-08,2024-08-30,108,1.2,0.7,0,0
IMM-1330-B61-384,VeeMune-L,SKU-1330,B61,2022-11-03,2023-08-30,159,1.0,0.6,0,1
ANT-1331-B60-295,VeeOxy-4000,SKU-1331,B60,2023-06-17,2024-08-10,139,2.8,1.4,1,1
TOP-1332-B67-854,VeeTherm Gel,SKU-1332,B67,2023-02-16,2024-10-08,196,1.8,1.0,1,0
DIG-1333-B88-185,VeeLac Bolus,SKU-1333,B88,2025-04-15,2026-08-08,192,1.2,0.7,0,0
DEW-1334-B28-795,VeeWormex Plus,SKU-1334,B28,2022-11-19,2024-11-08,162,0.6,0.25,0,0
SUP-1335-B72-434,VeeCal-D Pet,SKU-1335,B72,2024-09-10,2026-03-04,84,2.5,1.2,0,0
VIT-1336-B38-285,VeeVit-L Oral,SKU-1336,B38,2023-10-28,2024-10-22,114,0.5,0.3,0,0
DIG-1337-B26-185,VeeLac Bolus,SKU-1337,B26,2023-12-13,2025-04-06,53,1.2,0.7,0,0
VIT-1338-B58-285,VeeVit-L Oral,SKU-1338,B58,2022-08-26,2023-08-21,169,0.5,0.3,0,0
TOP-1339-B84-854,VeeTherm Gel,SKU-1339,B84,2025-02-02,2026-09-25,167,1.8,1.0,1,0
TOP-1340-B66-854,VeeTherm Gel,SKU-1340,B66,2025-02-19,2026-10-12,196,1.8,1.0,1,0
DIG-1341-B85-185,VeeLac Bolus,SKU-1341,B85,2025-06-20,2026-10-13,77,1.2,0.7,0,0
TOP-1342-B34-854,VeeTherm Gel,SKU-1342,B34,2023-04-20,2024-12-10,137,1.8,1.0,1,0
SUP-1343-B85-434,VeeCal-D Pet,SKU-1343,B85,2025-01-27,2026-07-21,71,2.5,1.2,0,0
SUP-1344-B72-434,VeeCal-D Pet,SKU-1344,B72,2024-08-31,2026-02-22,77,2.5,1.2,0,0
IMM-1345-B36-384,VeeMune-L,SKU-1345,B36,2023-02-15,2023-12-12,86,1.0,0.6,0,1
TOP-1346-B40-854,VeeTherm Gel,SKU-1346,B40,2023-02-26,2024-10-18,110,1.8,1.0,1,0
IMM-1347-B87-384,VeeMune-L,SKU-1347,B87,2022-08-03,2023-05-30,141,1.0,0.6,0,1
DEW-1348-B53-795,VeeWormex Plus,SKU-1348,B53,2023-09-16,2025-09-05,82,0.6,0.25,0,0
ANT-1349-B21-295,VeeOxy-4000,SKU-1349,B21,2022-11-06,2023-12-31,166,2.8,1.4,1,1
DEW-1350-B90-795,VeeWormex Plus,SKU-1350,B90,2023-09-14,2025-09-03,153,0.6,0.25,0,0
IMM-1351-B38-384,VeeMune-L,SKU-1351,B38,2023-11-27,2024-09-22,112,1.0,0.6,0,1
VIT-1352-B85-285,VeeVit-L Oral,SKU-1352,B85,2023-09-08,2024-09-02,111,0.5,0.3,0,0
ANT-1353-B91-789,VeeCef Injection 1gm,SKU-1353,B91,2024-11-29,2026-01-23,57,3.0,1.5,1,1
DIG-1354-B76-185,VeeLac Bolus,SKU-1354,B76,2025-01-11,2026-05-06,145,1.2,0.7,0,0
IMM-1355-B65-384,VeeMune-L,SKU-1355,B65,2023-12-17,2024-10-12,83,1.0,0.6,0,1
ANT-1356-B73-295,VeeOxy-4000,SKU-1356,B73,2024-10-17,2025-12-11,65,2.8,1.4,1,1
ANT-1357-B13-789,VeeCef Injection 1gm,SKU-1357,B13,2025-02-08,2026-04-04,56,3.0,1.5,1,1
ANT-1358-B79-789,VeeCef Injection 1gm,SKU-1358,B79,2024-11-01,2025-12-26,154,3.0,1.5,1,1
IMM-1359-B73-384,VeeMune-L,SKU-1359,B73,2023-11-23,2024-09-18,115,1.0,0.6,0,1
SUP-1360-B27-434,VeeCal-D Pet,SKU-1360,B27,2024-09-11,2026-03-05,185,2.5,1.2,0,0
SUP-1361-B61-434,VeeCal-D Pet,SKU-1361,B61,2023-11-11,2025-05-04,98,2.5,1.2,0,0
SUP-1362-B47-434,VeeCal-D Pet,SKU-1362,B47,2022-08-01,2024-01-23,195,2.5,1.2,0,0
ANT-1363-B92-789,VeeCef Injection 1gm,SKU-1363,B92,2023-06-15,2024-08-08,153,3.0,1.5,1,1
DEW-1364-B60-795,VeeWormex Plus,SKU-1364,B60,2025-02-21,2027-02-11,59,0.6,0.25,0,0
DEW-1365-B21-795,VeeWormex Plus,SKU-1365,B21,2024-04-06,2026-03-27,160,0.6,0.25,0,0
IMM-1366-B18-384,VeeMune-L,SKU-1366,B18,2023-05-29,2024-03-24,97,1.0,0.6,0,1
DIG-1367-B43-185,VeeLac Bolus,SKU-1367,B43,2024-07-07,2025-10-30,100,1.2,0.7,0,0
DIG-1368-B26-185,VeeLac Bolus,SKU-1368,B26,2024-02-27,2025-06-21,91,1.2,0.7,0,0
VIT-1369-B57-285,VeeVit-L Oral,SKU-1369,B57,2022-11-21,2023-11-16,147,0.5,0.3,0,0
DEW-1370-B68-795,VeeWormex Plus,SKU-1370,B68,2022-08-19,2024-08-08,178,0.6,0.25,0,0
ANT-1371-B61-295,VeeOxy-4000,SKU-1371,B61,2024-11-04,2025-12-29,79,2.8,1.4,1,1
DEW-1372-B14-795,VeeWormex Plus,SKU-1372,B14,2022-10-27,2024-10-16,127,0.6,0.25,0,0
TOP-1373-B81-854,VeeTherm Gel,SKU-1373,B81,2025-05-26,2027-01-16,99,1.8,1.0,1,0
IMM-1374-B78-384,VeeMune-L,SKU-1374,B78,2024-03-24,2025-01-18,146,1.0,0.6,0,1
TOP-1375-B78-854,VeeTherm Gel,SKU-1375,B78,2023-08-19,2025-04-10,159,1.8,1.0,1,0
SUP-1376-B93-434,VeeCal-D Pet,SKU-1376,B93,2023-05-29,2024-11-19,115,2.5,1.2,0,0
DIG-1377-B72-185,VeeLac Bolus,SKU-1377,B72,2023-02-17,2024-06-11,149,1.2,0.7,0,0
TOP-1378-B27-854,VeeTherm Gel,SKU-1378,B27,2024-12-18,2026-08-10,102,1.8,1.0,1,0
IMM-1379-B40-384,VeeMune-L,SKU-1379,B40,2024-04-14,2025-02-08,88,1.0,0.6,0,1
TOP-1380-B42-854,VeeTherm Gel,SKU-1380,B42,2023-04-12,2024-12-02,166,1.8,1.0,1,0
SUP-1381-B81-434,VeeCal-D Pet,SKU-1381,B81,2024-09-04,2026-02-26,194,2.5,1.2,0,0
DEW-1382-B93-795,VeeWormex Plus,SKU-1382,B93,2023-08-05,2025-07-25,67,0.6,0.25,0,0
TOP-1383-B18-854,VeeTherm Gel,SKU-1383,B18,2024-09-17,2026-05-10,72,1.8,1.0,1,0
VIT-1384-B19-285,VeeVit-L Oral,SKU-1384,B19,2023-03-29,2024-03-23,84,0.5,0.3,0,0
ANT-1385-B98-789,VeeCef Injection 1gm,SKU-1385,B98,2023-02-25,2024-04-20,131,3.0,1.5,1,1
DIG-1386-B91-185,VeeLac Bolus,SKU-1386,B91,2024-09-15,2026-01-08,76,1.2,0.7,0,0
DIG-1387-B76-185,VeeLac Bolus,SKU-1387,B76,2024-12-11,2026-04-05,109,1.2,0.7,0,0
IMM-1388-B60-384,VeeMune-L,SKU-1388,B60,2023-05-24,2024-03-19,82,1.0,0.6,0,1
SUP-1389-B99-434,VeeCal-D Pet,SKU-1389,B99,2023-12-31,2025-06-23,159,2.5,1.2,0,0
ANT-1390-B94-295,VeeOxy-4000,SKU-1390,B94,2024-02-03,2025-03-29,54,2.8,1.4,1,1
IMM-1391-B73-384,VeeMune-L,SKU-1391,B73,2024-02-06,2024-12-02,74,1.0,0.6,0,1
TOP-1392-B72-854,VeeTherm Gel,SKU-1392,B72,2024-03-12,2025-11-02,78,1.8,1.0,1,0
TOP-1393-B97-854,VeeTherm Gel,SKU-1393,B97,2025-04-18,2026-12-09,110,1.8,1.0,1,0
DEW-1394-B48-795,VeeWormex Plus,SKU-1394,B48,2024-12-15,2026-12-05,173,0.6,0.25,0,0
DEW-1395-B71-795,VeeWormex Plus,SKU-1395,B71,2023-01-28,2025-01-17,120,0.6,0.25,0,0
SUP-1396-B62-434,VeeCal-D Pet,SKU-1396,B62,2022-10-09,2024-04-01,181,2.5,1.2,0,0
ANT-1397-B61-295,VeeOxy-4000,SKU-1397,B61,2024-06-02,2025-07-27,172,2.8,1.4,1,1
VIT-1398-B27-285,VeeVit-L Oral,SKU-1398,B27,2024-03-21,2025-03-16,188,0.5,0.3,0,0
VIT-1399-B74-285,VeeVit-L Oral,SKU-1399,B74,2024-08-31,2025-08-26,101,0.5,0.3,0,0
TOP-1400-B90-854,VeeTherm Gel,SKU-1400,B90,2023-03-29,2024-11-18,81,1.8,1.0,1,0
TOP-1401-B35-854,VeeTherm Gel,SKU-1401,B35,2025-04-02,2026-11-23,121,1.8,1.0,1,0
DEW-1402-B92-795,VeeWormex Plus,SKU-1402,B92,2023-10-09,2025-09-28,180,0.6,0.25,0,0
ANT-1403-B67-295,VeeOxy-4000,SKU-1403,B67,2023-01-21,2024-03-16,154,2.8,1.4,1,1
ANT-1404-B42-295,VeeOxy-4000,SKU-1404,B42,2022-11-17,2024-01-11,146,2.8,1.4,1,1
ANT-1405-B13-295,VeeOxy-4000,SKU-1405,B13,2023-03-06,2024-04-29,153,2.8,1.4,1,1
DIG-1406-B69-185,VeeLac Bolus,SKU-1406,B69,2024-05-10,2025-09-02,68,1.2,0.7,0,0
TOP-1407-B74-854,VeeTherm Gel,SKU-1407,B74,2022-07-13,2024-03-04,65,1.8,1.0,1,0
SUP-1408-B90-434,VeeCal-D Pet,SKU-1408,B90,2024-11-12,2026-05-06,83,2.5,1.2,0,0
IMM-1409-B54-384,VeeMune-L,SKU-1409,B54,2024-08-01,2025-05-28,71,1.0,0.6,0,1
VIT-1410-B89-285,VeeVit-L Oral,SKU-1410,B89,2024-01-04,2024-12-29,134,0.5,0.3,0,0
SUP-1411-B69-434,VeeCal-D Pet,SKU-1411,B69,2024-06-14,2025-12-06,190,2.5,1.2,0,0
TOP-1412-B20-854,VeeTherm Gel,SKU-1412,B20,2023-10-08,2025-05-30,142,1.8,1.0,1,0
ANT-1413-B36-295,VeeOxy-4000,SKU-1413,B36,2023-02-04,2024-03-30,52,2.8,1.4,1,1
ANT-1414-B82-295,VeeOxy-4000,SKU-1414,B82,2025-07-02,2026-08-26,115,2.8,1.4,1,1
ANT-1415-B11-789,VeeCef Injection 1gm,SKU-1415,B11,2025-03-03,2026-04-27,90,3.0,1.5,1,1
ANT-1416-B28-789,VeeCef Injection 1gm,SKU-1416,B28,2022-10-10,2023-12-04,105,3.0,1.5,1,1
DEW-1417-B30-795,VeeWormex Plus,SKU-1417,B30,2025-03-17,2027-03-07,166,0.6,0.25,0,0
DEW-1418-B22-795,VeeWormex Plus,SKU-1418,B22,2023-12-06,2025-11-25,145,0.6,0.25,0,0
SUP-1419-B19-434,VeeCal-D Pet,SKU-1419,B19,2025-03-28,2026-09-19,151,2.5,1.2,0,0
IMM-1420-B98-384,VeeMune-L,SKU-1420,B98,2023-07-14,2024-05-09,160,1.0,0.6,0,1
ANT-1421-B66-295,VeeOxy-4000,SKU-1421,B66,2022-11-29,2024-01-23,83,2.8,1.4,1,1
ANT-1422-B23-789,VeeCef Injection 1gm,SKU-1422,B23,2025-05-23,2026-07-17,122,3.0,1.5,1,1
ANT-1423-B35-295,VeeOxy-4000,SKU-1423,B35,2022-12-12,2024-02-05,64,2.8,1.4,1,1
ANT-1424-B59-789,VeeCef Injection 1gm,SKU-1424,B59,2024-12-06,2026-01-30,112,3.0,1.5,1,1
ANT-1425-B63-295,VeeOxy-4000,SKU-1425,B63,2024-06-24,2025-08-18,120,2.8,1.4,1,1
ANT-1426-B63-295,VeeOxy-4000,SKU-1426,B63,2024-02-02,2025-03-28,148,2.8,1.4,1,1
TOP-1427-B21-854,VeeTherm Gel,SKU-1427,B21,2025-06-04,2027-01-25,141,1.8,1.0,1,0
IMM-1428-B75-384,VeeMune-L,SKU-1428,B75,2022-11-16,2023-09-12,188,1.0,0.6,0,1
DIG-1429-B81-185,VeeLac Bolus,SKU-1429,B81,2024-02-04,2025-05-29,132,1.2,0.7,0,0
TOP-1430-B92-854,VeeTherm Gel,SKU-1430,B92,2025-03-18,2026-11-08,72,1.8,1.0,1,0
VIT-1431-B43-285,VeeVit-L Oral,SKU-1431,B43,2023-10-17,2024-10-11,126,0.5,0.3,0,0
TOP-1432-B12-854,VeeTherm Gel,SKU-1432,B12,2024-06-11,2026-02-01,78,1.8,1.0,1,0
ANT-1433-B10-295,VeeOxy-4000,SKU-1433,B10,2023-04-04,2024-05-28,171,2.8,1.4,1,1
DIG-1434-B22-185,VeeLac Bolus,SKU-1434,B22,2025-03-12,2026-07-05,121,1.2,0.7,0,0
ANT-1435-B78-789,VeeCef Injection 1gm,SKU-1435,B78,2024-11-29,2026-01-23,98,3.0,1.5,1,1
TOP-1436-B58-854,VeeTherm Gel,SKU-1436,B58,2023-07-14,2025-03-05,84,1.8,1.0,1,0
VIT-1437-B34-285,VeeVit-L Oral,SKU-1437,B34,2023-06-08,2024-06-02,142,0.5,0.3,0,0
SUP-1438-B14-434,VeeCal-D Pet,SKU-1438,B14,2022-10-12,2024-04-04,144,2.5,1.2,0,0
IMM-1439-B43-384,VeeMune-L,SKU-1439,B43,2023-11-20,2024-09-15,186,1.0,0.6,0,1
DEW-1440-B65-795,VeeWormex Plus,SKU-1440,B65,2024-04-01,2026-03-22,97,0.6,0.25,0,0
VIT-1441-B90-285,VeeVit-L Oral,SKU-1441,B90,2023-09-15,2024-09-09,73,0.5,0.3,0,0
TOP-1442-B63-854,VeeTherm Gel,SKU-1442,B63,2024-03-28,2025-11-18,77,1.8,1.0,1,0
IMM-1443-B26-384,VeeMune-L,SKU-1443,B26,2024-09-23,2025-07-20,172,1.0,0.6,0,1
ANT-1444-B37-789,VeeCef Injection 1gm,SKU-1444,B37,2023-07-13,2024-09-05,108,3.0,1.5,1,1
IMM-1445-B19-384,VeeMune-L,SKU-1445,B19,2024-12-20,2025-10-16,190,1.0,0.6,0,1
DEW-1446-B46-795,VeeWormex Plus,SKU-1446,B46,2022-12-28,2024-12-17,134,0.6,0.25,0,0
SUP-1447-B62-434,VeeCal-D Pet,SKU-1447,B62,2024-01-25,2025-07-18,155,2.5,1.2,0,0
SUP-1448-B46-434,VeeCal-D Pet,SKU-1448,B46,2024-06-03,2025-11-25,132,2.5,1.2,0,0
DEW-1449-B81-795,VeeWormex Plus,SKU-1449,B81,2023-06-27,2025-06-16,109,0.6,0.25,0,0
DIG-1450-B14-185,VeeLac Bolus,SKU-1450,B14,2024-06-18,2025-10-11,91,1.2,0.7,0,0
ANT-1451-B93-789,VeeCef Injection 1gm,SKU-1451,B93,2024-08-12,2025-10-06,117,3.0,1.5,1,1
DEW-1452-B53-795,VeeWormex Plus,SKU-1452,B53,2024-03-25,2026-03-15,109,0.6,0.25,0,0
IMM-1453-B76-384,VeeMune-L,SKU-1453,B76,2024-11-23,2025-09-19,123,1.0,0.6,0,1
SUP-1454-B24-434,VeeCal-D Pet,SKU-1454,B24,2022-12-17,2024-06-09,103,2.5,1.2,0,0
DIG-1455-B82-185,VeeLac Bolus,SKU-1455,B82,2023-08-28,2024-12-20,56,1.2,0.7,0,0
DIG-1456-B11-185,VeeLac Bolus,SKU-1456,B11,2025-04-23,2026-08-16,115,1.2,0.7,0,0
VIT-1457-B45-285,VeeVit-L Oral,SKU-1457,B45,2023-07-19,2024-07-13,100,0.5,0.3,0,0
ANT-1458-B84-789,VeeCef Injection 1gm,SKU-1458,B84,2024-05-06,2025-06-30,82,3.0,1.5,1,1
